status,url_len,host_len,special_char,is_https,url_digit,host_digit
0,23,10,1,0,0.08695652173913043,0.2
0,39,24,4,0,0.0,0.0
0,39,16,2,1,0.0,0.0
0,39,17,2,0,0.0,0.0
1,39,31,2,0,0.0,0.0
1,78,15,2,0,0.0,0.0
1,30,22,2,0,0.0,0.0
0,57,20,1,1,0.0,0.0
0,45,10,1,0,0.044444444444444446,0.2
1,24,15,2,1,0.0,0.0
1,66,15,3,1,0.0,0.0
1,85,19,2,0,0.11764705882352941,0.5263157894736842
1,53,20,2,0,0.0,0.0
0,68,19,1,0,0.16176470588235295,0.5789473684210527
0,37,19,1,0,0.0,0.0
1,23,16,2,0,0.0,0.0
0,110,20,1,0,0.39090909090909093,2.15
0,57,14,2,0,0.0,0.0
1,25,16,2,1,0.0,0.0
0,38,12,1,0,0.07894736842105263,0.25
0,132,16,2,1,0.045454545454545456,0.375
0,46,11,1,0,0.043478260869565216,0.18181818181818182
0,61,24,2,0,0.0,0.0
1,19,12,1,0,0.0,0.0
0,127,50,5,1,0.1732283464566929,0.44
0,126,50,5,1,0.19047619047619047,0.48
0,23,10,1,0,0.0,0.0
1,85,18,2,0,0.03529411764705882,0.16666666666666666
1,58,28,3,1,0.0,0.0
1,21,13,2,0,0.0,0.0
1,24,17,1,0,0.0,0.0
1,25,16,2,1,0.0,0.0
1,26,19,3,0,0.0,0.0
0,41,15,2,1,0.0,0.0
0,35,10,1,1,0.0,0.0
0,58,15,2,0,0.10344827586206896,0.4
0,57,44,4,1,0.05263157894736842,0.06818181818181818
0,81,20,1,0,0.0,0.0
1,30,21,3,1,0.0,0.0
1,26,17,2,1,0.0,0.0
0,46,28,4,0,0.1956521739130435,0.32142857142857145
1,26,18,2,0,0.0,0.0
1,31,11,1,1,0.0,0.0
1,55,15,2,0,0.0,0.0
1,24,15,2,1,0.0,0.0
0,98,22,2,0,0.030612244897959183,0.13636363636363635
0,70,19,3,0,0.05714285714285714,0.21052631578947367
0,105,50,7,0,0.13333333333333333,0.28
0,31,20,2,0,0.0,0.0
0,242,17,2,1,0.10743801652892562,1.5294117647058822
0,126,50,5,1,0.16666666666666666,0.42
1,93,19,2,0,0.053763440860215055,0.2631578947368421
0,59,42,1,1,0.0,0.0
0,96,20,3,0,0.46875,2.25
0,37,29,4,0,0.02702702702702703,0.034482758620689655
0,67,21,1,0,0.029850746268656716,0.09523809523809523
1,54,23,2,0,0.0,0.0
0,31,24,2,0,0.0,0.0
0,104,53,2,0,0.0,0.0
1,27,15,2,1,0.0,0.0
0,29,14,1,0,0.0,0.0
1,32,24,2,0,0.0,0.0
1,35,13,1,0,0.0,0.0
1,78,18,2,0,0.0,0.0
1,34,26,2,0,0.0,0.0
0,41,19,1,0,0.0,0.0
1,26,17,2,1,0.0,0.0
0,62,15,2,0,0.016129032258064516,0.06666666666666667
0,380,32,4,0,0.12631578947368421,1.5
0,31,22,2,1,0.0,0.0
1,29,21,2,0,0.0,0.0
0,21,12,1,0,0.0,0.0
0,190,18,2,1,0.20526315789473684,2.1666666666666665
1,27,18,2,1,0.0,0.0
0,254,37,4,0,0.17716535433070865,1.2162162162162162
1,32,23,3,1,0.0,0.0
0,35,27,2,0,0.05714285714285714,0.07407407407407407
1,31,23,2,0,0.0,0.0
1,55,13,2,0,0.03636363636363636,0.15384615384615385
1,25,16,2,1,0.0,0.0
0,76,12,2,0,0.039473684210526314,0.25
0,46,35,4,0,0.0,0.0
1,28,19,2,1,0.0,0.0
1,78,25,2,1,0.08974358974358974,0.28
1,68,12,1,0,0.11764705882352941,0.6666666666666666
1,68,18,2,0,0.10294117647058823,0.3888888888888889
0,60,16,2,1,0.016666666666666666,0.0625
0,63,22,2,0,0.0,0.0
0,41,18,2,1,0.0,0.0
1,106,18,1,0,0.10377358490566038,0.6111111111111112
0,28,15,2,0,0.0,0.0
0,135,17,2,1,0.2222222222222222,1.7647058823529411
0,31,11,1,0,0.22580645161290322,0.6363636363636364
1,62,21,2,1,0.0,0.0
0,34,8,1,0,0.029411764705882353,0.125
1,42,18,2,0,0.0,0.0
0,118,16,2,1,0.09322033898305085,0.6875
1,43,16,1,0,0.16279069767441862,0.4375
0,90,11,2,0,0.0,0.0
1,29,21,3,0,0.0,0.0
1,28,19,2,1,0.0,0.0
1,28,20,2,1,0.0,0.0
0,31,10,1,0,0.0,0.0
1,21,12,2,1,0.0,0.0
0,245,15,1,0,0.40816326530612246,6.666666666666667
1,44,16,2,1,0.0,0.0
1,92,15,2,0,0.0,0.0
0,36,27,2,1,0.0,0.0
0,70,24,2,0,0.05714285714285714,0.16666666666666666
0,79,28,4,1,0.26582278481012656,0.75
1,60,15,2,0,0.0,0.0
1,23,15,3,0,0.0,0.0
0,22,14,3,0,0.5,0.7857142857142857
1,32,23,2,1,0.0,0.0
1,43,15,2,1,0.11627906976744186,0.3333333333333333
0,38,16,2,1,0.0,0.0
0,44,25,2,1,0.045454545454545456,0.08
1,81,11,1,1,0.08641975308641975,0.6363636363636364
1,67,17,2,0,0.05970149253731343,0.23529411764705882
1,72,36,2,0,0.0,0.0
1,77,17,1,0,0.1038961038961039,0.47058823529411764
0,45,29,2,1,0.4888888888888889,0.7586206896551724
1,23,15,2,0,0.0,0.0
1,38,20,2,1,0.0,0.0
1,62,24,2,0,0.0,0.0
0,75,15,2,0,0.06666666666666667,0.3333333333333333
0,38,13,1,0,0.0,0.0
1,28,19,2,1,0.0,0.0
1,36,27,2,1,0.0,0.0
0,40,16,1,0,0.0,0.0
1,47,20,2,0,0.0,0.0
1,25,16,2,1,0.0,0.0
1,34,25,2,1,0.0,0.0
0,33,25,2,0,0.12121212121212122,0.16
0,128,50,5,1,0.109375,0.28
1,93,17,3,1,0.0,0.0
1,46,19,2,0,0.0,0.0
0,85,10,1,0,0.2235294117647059,1.9
0,218,12,2,0,0.3165137614678899,5.75
1,49,17,2,1,0.02040816326530612,0.058823529411764705
0,58,23,1,0,0.0,0.0
0,135,35,3,1,0.044444444444444446,0.17142857142857143
0,123,5,1,1,0.18699186991869918,4.6
0,43,11,1,0,0.06976744186046512,0.2727272727272727
1,98,22,2,0,0.0,0.0
0,65,12,1,0,0.3230769230769231,1.75
0,45,29,2,0,0.0,0.0
0,52,16,2,1,0.038461538461538464,0.125
1,45,14,3,0,0.044444444444444446,0.14285714285714285
0,37,18,3,0,0.0,0.0
1,15,6,1,1,0.13333333333333333,0.3333333333333333
1,36,14,2,1,0.0,0.0
0,154,38,6,0,0.15584415584415584,0.631578947368421
0,328,40,5,0,0.11890243902439024,0.975
1,21,14,2,0,0.0,0.0
0,79,71,4,0,0.0,0.0
0,41,20,2,0,0.0,0.0
0,34,22,1,0,0.0,0.0
0,47,33,3,1,0.0,0.0
0,197,14,1,0,0.36548223350253806,5.142857142857143
1,59,17,2,0,0.01694915254237288,0.058823529411764705
1,100,14,2,0,0.14,1.0
1,74,19,2,0,0.08108108108108109,0.3157894736842105
0,41,34,2,0,0.0,0.0
0,52,11,2,0,0.07692307692307693,0.36363636363636365
0,99,15,2,1,0.1111111111111111,0.7333333333333333
1,45,36,2,1,0.0,0.0
1,54,16,2,0,0.0,0.0
1,43,17,3,0,0.0,0.0
1,26,17,2,1,0.0,0.0
0,84,43,2,1,0.5119047619047619,1.0
0,23,15,2,1,0.0,0.0
0,15,4,1,0,0.06666666666666667,0.25
1,53,16,2,1,0.03773584905660377,0.125
0,100,24,2,0,0.04,0.16666666666666666
0,56,28,2,0,0.125,0.25
0,55,19,2,0,0.18181818181818182,0.5263157894736842
1,28,20,3,0,0.0,0.0
1,71,15,2,0,0.0,0.0
0,144,32,2,0,0.0625,0.28125
1,26,17,3,1,0.0,0.0
1,57,17,2,0,0.017543859649122806,0.058823529411764705
1,27,18,2,1,0.0,0.0
0,38,29,2,1,0.13157894736842105,0.1724137931034483
0,36,29,2,0,0.0,0.0
0,41,14,3,0,0.2682926829268293,0.7857142857142857
0,102,15,1,0,0.16666666666666666,1.1333333333333333
0,21,9,1,0,0.0,0.0
1,57,33,2,0,0.017543859649122806,0.030303030303030304
1,31,23,2,0,0.0,0.0
0,32,25,2,0,0.0625,0.08
0,58,18,1,0,0.10344827586206896,0.3333333333333333
0,31,6,1,0,0.25806451612903225,1.3333333333333333
0,69,36,5,0,0.13043478260869565,0.25
1,25,16,2,1,0.0,0.0
1,29,21,2,0,0.0,0.0
0,40,16,2,0,0.0,0.0
0,115,31,3,0,0.06956521739130435,0.25806451612903225
1,34,25,2,1,0.0,0.0
0,47,24,1,0,0.0,0.0
0,52,16,2,1,0.0,0.0
0,51,27,3,0,0.0,0.0
0,118,42,4,0,0.22033898305084745,0.6190476190476191
0,136,13,1,1,0.03676470588235294,0.38461538461538464
0,50,19,2,0,0.0,0.0
1,62,15,1,0,0.0967741935483871,0.4
1,47,12,2,0,0.10638297872340426,0.4166666666666667
1,99,16,2,0,0.1111111111111111,0.6875
1,33,26,2,0,0.12121212121212122,0.15384615384615385
0,44,12,2,0,0.022727272727272728,0.08333333333333333
0,30,21,3,1,0.0,0.0
1,51,13,2,0,0.29411764705882354,1.1538461538461537
1,43,14,2,1,0.0,0.0
0,123,46,5,1,0.12195121951219512,0.32608695652173914
1,41,17,2,1,0.0,0.0
1,26,17,2,1,0.0,0.0
0,70,22,2,1,0.0,0.0
1,25,16,2,1,0.0,0.0
1,26,15,2,1,0.0,0.0
0,23,7,1,1,0.043478260869565216,0.14285714285714285
1,37,24,2,1,0.05405405405405406,0.08333333333333333
0,57,10,3,0,0.0,0.0
0,51,13,2,0,0.0,0.0
1,31,23,2,0,0.0,0.0
0,55,23,4,1,0.2727272727272727,0.6521739130434783
0,75,25,1,0,0.05333333333333334,0.16
1,40,32,2,0,0.0,0.0
1,34,26,3,0,0.0,0.0
0,41,18,3,0,0.0,0.0
1,48,19,2,1,0.0,0.0
0,35,12,1,0,0.0,0.0
1,36,16,2,1,0.0,0.0
1,78,15,2,0,0.07692307692307693,0.4
1,40,31,2,1,0.0,0.0
1,19,10,1,1,0.0,0.0
1,50,15,2,1,0.08,0.26666666666666666
0,52,21,2,0,0.0,0.0
0,40,32,4,0,0.1,0.125
1,35,22,3,0,0.08571428571428572,0.13636363636363635
0,358,23,2,0,0.1424581005586592,2.217391304347826
0,44,24,2,0,0.022727272727272728,0.041666666666666664
0,36,16,2,0,0.0,0.0
0,37,14,2,1,0.16216216216216217,0.42857142857142855
1,52,19,1,1,0.0,0.0
0,50,10,1,0,0.04,0.2
1,67,18,2,0,0.1044776119402985,0.3888888888888889
0,45,26,2,0,0.0,0.0
1,43,15,2,1,0.06976744186046512,0.2
0,36,28,3,0,0.0,0.0
0,38,11,2,0,0.0,0.0
1,43,14,2,0,0.13953488372093023,0.42857142857142855
1,26,17,3,1,0.0,0.0
1,78,16,2,0,0.07692307692307693,0.375
1,76,34,2,0,0.0,0.0
1,26,17,3,1,0.0,0.0
1,52,13,1,0,0.09615384615384616,0.38461538461538464
0,63,13,2,1,0.031746031746031744,0.15384615384615385
1,119,19,2,1,0.10084033613445378,0.631578947368421
1,36,29,2,0,0.0,0.0
0,31,14,1,0,0.0,0.0
1,26,17,2,1,0.0,0.0
0,66,16,2,1,0.07575757575757576,0.3125
0,68,42,4,0,0.11764705882352941,0.19047619047619047
0,56,22,1,1,0.0,0.0
0,126,61,6,0,0.3333333333333333,0.6885245901639344
1,69,18,2,1,0.057971014492753624,0.2222222222222222
1,73,13,2,1,0.0,0.0
0,49,27,3,0,0.12244897959183673,0.2222222222222222
1,27,18,1,1,0.0,0.0
0,33,15,1,0,0.0,0.0
1,61,21,2,0,0.01639344262295082,0.047619047619047616
0,72,38,2,0,0.0,0.0
0,84,13,1,0,0.0,0.0
0,33,24,3,1,0.0,0.0
1,71,15,2,1,0.014084507042253521,0.06666666666666667
1,45,24,2,0,0.13333333333333333,0.25
0,34,25,2,1,0.0,0.0
1,78,16,2,0,0.0,0.0
1,25,16,3,1,0.0,0.0
0,208,24,2,0,0.22596153846153846,1.9583333333333333
0,32,25,2,0,0.03125,0.04
0,42,18,3,1,0.0,0.0
0,98,12,2,0,0.05102040816326531,0.4166666666666667
1,25,7,1,1,0.0,0.0
1,24,17,1,0,0.0,0.0
1,58,26,2,0,0.0,0.0
1,27,18,2,1,0.0,0.0
0,79,18,2,1,0.0759493670886076,0.3333333333333333
1,42,33,5,1,0.0,0.0
0,77,23,1,0,0.2987012987012987,1.0
1,95,15,2,1,0.2631578947368421,1.6666666666666667
1,95,17,2,0,0.05263157894736842,0.29411764705882354
0,35,27,3,0,0.0,0.0
1,32,14,2,1,0.125,0.2857142857142857
0,38,31,2,0,0.0,0.0
1,43,18,2,0,0.0,0.0
1,44,15,2,1,0.0,0.0
1,36,25,2,0,0.0,0.0
1,24,15,2,1,0.0,0.0
0,42,8,1,0,0.14285714285714285,0.75
0,51,14,1,0,0.23529411764705882,0.8571428571428571
0,45,21,1,0,0.022222222222222223,0.047619047619047616
0,63,20,2,0,0.0,0.0
0,22,11,1,0,0.09090909090909091,0.18181818181818182
1,36,28,2,0,0.0,0.0
1,32,23,2,1,0.0,0.0
1,27,19,2,0,0.0,0.0
0,30,14,2,0,0.0,0.0
1,28,20,2,0,0.0,0.0
1,30,21,2,1,0.0,0.0
0,49,24,2,0,0.0,0.0
0,94,12,1,1,0.24468085106382978,1.9166666666666667
1,26,18,2,0,0.0,0.0
0,227,30,2,1,0.14537444933920704,1.1
1,75,14,2,1,0.05333333333333334,0.2857142857142857
1,75,22,2,0,0.0,0.0
0,44,35,2,1,0.0,0.0
1,65,36,5,0,0.0,0.0
0,48,18,3,0,0.0,0.0
1,96,20,1,0,0.10416666666666667,0.5
1,29,20,3,1,0.0,0.0
1,25,16,1,1,0.0,0.0
1,59,21,3,1,0.0,0.0
1,61,12,2,1,0.11475409836065574,0.5833333333333334
1,30,21,2,1,0.0,0.0
1,37,18,2,0,0.0,0.0
1,31,22,2,1,0.0,0.0
0,37,13,2,0,0.16216216216216217,0.46153846153846156
1,36,27,2,1,0.0,0.0
1,42,14,2,0,0.11904761904761904,0.35714285714285715
1,70,24,2,0,0.24285714285714285,0.7083333333333334
1,88,17,2,1,0.0,0.0
0,151,25,2,1,0.09271523178807947,0.56
0,33,25,1,0,0.0,0.0
0,28,13,2,1,0.07142857142857142,0.15384615384615385
0,32,25,2,0,0.0,0.0
1,27,19,3,0,0.0,0.0
1,22,13,3,1,0.0,0.0
0,22,13,2,1,0.045454545454545456,0.07692307692307693
0,70,24,1,0,0.0,0.0
1,53,22,2,0,0.0,0.0
1,50,17,2,0,0.0,0.0
1,23,15,3,0,0.0,0.0
1,51,23,3,1,0.0,0.0
0,58,16,2,1,0.0,0.0
1,88,21,3,1,0.09090909090909091,0.38095238095238093
1,80,25,2,0,0.05,0.16
1,47,16,2,1,0.0,0.0
0,220,14,3,0,0.36363636363636365,5.714285714285714
1,39,10,1,1,0.02564102564102564,0.1
1,26,17,2,1,0.0,0.0
0,92,26,2,0,0.0,0.0
0,85,21,2,0,0.24705882352941178,1.0
1,84,28,2,0,0.0,0.0
1,68,33,4,0,0.0,0.0
0,134,24,3,0,0.21641791044776118,1.2083333333333333
0,40,25,2,1,0.2,0.32
1,87,16,2,0,0.08045977011494253,0.4375
0,86,16,1,0,0.13953488372093023,0.75
1,24,15,2,1,0.0,0.0
1,43,25,2,0,0.0,0.0
1,51,23,3,1,0.0,0.0
0,36,19,2,0,0.0,0.0
0,46,17,2,0,0.0,0.0
1,54,14,2,0,0.0,0.0
1,103,35,3,1,0.05825242718446602,0.17142857142857143
1,59,21,2,1,0.0,0.0
1,35,28,2,0,0.05714285714285714,0.07142857142857142
0,36,9,1,1,0.08333333333333333,0.3333333333333333
1,56,21,2,0,0.017857142857142856,0.047619047619047616
1,76,20,2,1,0.02631578947368421,0.1
1,73,15,2,1,0.0,0.0
1,77,40,3,0,0.0,0.0
0,43,21,3,0,0.13953488372093023,0.2857142857142857
1,29,20,2,1,0.0,0.0
1,50,23,3,1,0.0,0.0
1,46,16,2,1,0.0,0.0
1,25,16,2,1,0.0,0.0
1,28,19,2,1,0.0,0.0
1,25,16,2,1,0.0,0.0
1,48,17,2,1,0.0,0.0
1,51,18,2,1,0.0196078431372549,0.05555555555555555
1,85,16,1,1,0.0,0.0
0,70,37,5,0,0.05714285714285714,0.10810810810810811
1,33,24,2,1,0.0,0.0
0,98,26,3,0,0.25510204081632654,0.9615384615384616
0,40,13,1,0,0.0,0.0
0,29,21,2,0,0.0,0.0
0,80,16,1,0,0.0375,0.1875
1,57,21,2,1,0.0,0.0
0,99,25,3,1,0.030303030303030304,0.12
1,76,13,2,1,0.039473684210526314,0.23076923076923078
0,126,61,6,0,0.3253968253968254,0.6721311475409836
0,37,29,4,0,0.0,0.0
1,43,14,2,0,0.13953488372093023,0.42857142857142855
1,125,26,3,1,0.088,0.4230769230769231
0,70,16,2,1,0.02857142857142857,0.125
1,56,21,3,0,0.03571428571428571,0.09523809523809523
0,82,23,4,1,0.24390243902439024,0.8695652173913043
0,128,50,5,1,0.125,0.32
0,40,27,2,0,0.0,0.0
0,55,38,3,1,0.01818181818181818,0.02631578947368421
1,41,20,2,1,0.0,0.0
0,129,14,2,0,0.46511627906976744,4.285714285714286
1,32,19,2,0,0.0,0.0
0,128,50,5,1,0.140625,0.36
1,51,14,1,0,0.0,0.0
1,29,21,2,0,0.0,0.0
0,29,20,2,1,0.034482758620689655,0.05
1,30,22,3,0,0.0,0.0
0,56,37,6,0,0.08928571428571429,0.13513513513513514
0,86,17,2,0,0.2558139534883721,1.2941176470588236
0,25,18,2,0,0.0,0.0
0,21,14,2,0,0.0,0.0
1,30,10,1,1,0.0,0.0
1,55,16,2,1,0.0,0.0
0,29,13,3,0,0.3448275862068966,0.7692307692307693
1,54,16,2,1,0.0,0.0
1,22,13,1,1,0.0,0.0
1,97,15,2,1,0.030927835051546393,0.2
0,28,6,1,0,0.42857142857142855,2.0
0,63,27,2,0,0.15873015873015872,0.37037037037037035
0,206,12,3,0,0.17475728155339806,3.0
0,72,18,3,0,0.0,0.0
0,44,25,4,0,0.0,0.0
0,48,29,2,0,0.0,0.0
0,90,6,1,1,0.15555555555555556,2.3333333333333335
0,127,50,5,1,0.14173228346456693,0.36
0,128,50,5,1,0.171875,0.44
1,28,19,2,1,0.0,0.0
1,25,16,2,1,0.0,0.0
1,47,19,2,0,0.0,0.0
1,52,16,2,1,0.0,0.0
1,80,27,2,0,0.075,0.2222222222222222
1,78,24,4,0,0.0,0.0
0,181,19,3,0,0.3425414364640884,3.263157894736842
0,42,25,2,0,0.047619047619047616,0.08
0,41,12,1,0,0.0,0.0
0,47,27,2,0,0.0,0.0
0,34,26,2,0,0.058823529411764705,0.07692307692307693
1,21,12,2,1,0.0,0.0
0,84,14,1,1,0.2261904761904762,1.3571428571428572
1,88,28,2,1,0.056818181818181816,0.17857142857142858
1,18,11,2,0,0.05555555555555555,0.09090909090909091
1,80,20,2,0,0.1125,0.45
0,99,15,2,1,0.1111111111111111,0.7333333333333333
1,53,24,2,0,0.0,0.0
1,56,15,2,1,0.08928571428571429,0.3333333333333333
0,38,31,2,0,0.10526315789473684,0.12903225806451613
1,18,11,2,0,0.0,0.0
1,103,29,2,1,0.04854368932038835,0.1724137931034483
0,36,17,2,0,0.0,0.0
1,26,17,2,1,0.0,0.0
0,77,23,1,0,0.2727272727272727,0.9130434782608695
1,22,13,2,1,0.0,0.0
1,31,23,3,0,0.0,0.0
0,28,19,2,1,0.03571428571428571,0.05263157894736842
0,79,28,4,1,0.26582278481012656,0.75
1,89,30,3,1,0.06741573033707865,0.2
1,33,25,3,0,0.0,0.0
0,30,18,2,0,0.0,0.0
1,32,24,2,0,0.0625,0.08333333333333333
0,60,27,3,0,0.016666666666666666,0.037037037037037035
1,35,16,1,0,0.0,0.0
0,55,36,4,1,0.05454545454545454,0.08333333333333333
1,33,20,2,1,0.0,0.0
0,299,31,3,0,0.17391304347826086,1.6774193548387097
1,125,20,2,0,0.0,0.0
1,66,27,2,1,0.015151515151515152,0.037037037037037035
1,41,20,2,1,0.0,0.0
0,77,29,2,1,0.0,0.0
1,57,28,3,0,0.0,0.0
1,29,21,2,0,0.0,0.0
0,55,18,2,0,0.0,0.0
0,32,24,2,0,0.0,0.0
0,63,19,2,0,0.1746031746031746,0.5789473684210527
1,31,24,1,0,0.0,0.0
1,74,21,2,0,0.0,0.0
1,111,19,2,1,0.10810810810810811,0.631578947368421
0,15,4,1,0,0.13333333333333333,0.5
1,23,14,2,1,0.0,0.0
0,204,27,2,1,0.12745098039215685,0.9629629629629629
0,214,37,2,0,0.2336448598130841,1.3513513513513513
1,71,19,2,0,0.0,0.0
0,78,12,3,0,0.1282051282051282,0.8333333333333334
0,36,29,2,0,0.0,0.0
1,67,18,2,0,0.08955223880597014,0.3333333333333333
1,26,17,2,1,0.0,0.0
0,33,25,3,0,0.2727272727272727,0.36
0,43,36,2,0,0.0,0.0
0,30,19,2,0,0.0,0.0
1,21,14,2,0,0.0,0.0
1,27,19,2,0,0.0,0.0
0,54,38,6,0,0.0,0.0
1,52,28,2,0,0.0,0.0
1,30,21,3,1,0.0,0.0
1,23,15,2,0,0.0,0.0
1,23,16,1,0,0.0,0.0
1,29,21,2,0,0.0,0.0
1,47,19,2,0,0.0,0.0
0,153,21,2,0,0.1830065359477124,1.3333333333333333
1,44,15,1,0,0.0,0.0
0,45,20,1,0,0.0,0.0
0,34,26,3,1,0.0,0.0
1,61,30,2,0,0.0,0.0
0,43,15,2,1,0.0,0.0
1,67,17,2,0,0.0,0.0
0,30,23,2,0,0.1,0.13043478260869565
1,28,21,2,0,0.0,0.0
1,45,18,3,1,0.0,0.0
0,62,22,2,0,0.0,0.0
1,29,20,3,1,0.0,0.0
1,82,15,2,0,0.0,0.0
0,26,18,2,1,0.0,0.0
1,31,23,2,0,0.0,0.0
0,77,22,2,0,0.2987012987012987,1.0454545454545454
1,49,18,2,0,0.12244897959183673,0.3333333333333333
0,18,10,2,0,0.0,0.0
1,93,24,2,0,0.12903225806451613,0.5
0,123,46,5,1,0.17073170731707318,0.45652173913043476
0,64,31,4,0,0.15625,0.3225806451612903
0,159,14,1,0,0.3081761006289308,3.5
1,91,18,2,1,0.0,0.0
1,75,20,2,0,0.05333333333333334,0.2
1,32,23,2,1,0.0,0.0
0,20,8,1,0,0.0,0.0
1,33,12,2,0,0.21212121212121213,0.5833333333333334
1,38,29,2,1,0.0,0.0
0,63,18,1,0,0.031746031746031744,0.1111111111111111
1,55,21,2,1,0.0,0.0
1,50,20,2,1,0.0,0.0
0,40,31,4,1,0.0,0.0
1,72,32,5,1,0.0,0.0
1,45,15,2,0,0.0,0.0
1,31,22,2,1,0.0,0.0
0,90,23,2,1,0.0,0.0
0,84,16,2,1,0.07142857142857142,0.375
0,35,26,2,1,0.02857142857142857,0.038461538461538464
0,63,22,2,0,0.0,0.0
0,35,20,2,0,0.0,0.0
0,24,10,1,1,0.041666666666666664,0.1
1,24,16,2,0,0.0,0.0
0,26,12,1,0,0.0,0.0
1,41,23,2,0,0.024390243902439025,0.043478260869565216
1,49,16,2,1,0.0,0.0
1,37,17,2,0,0.05405405405405406,0.11764705882352941
0,46,17,2,1,0.0,0.0
1,25,17,2,0,0.0,0.0
0,47,39,6,0,0.1276595744680851,0.15384615384615385
1,90,16,2,0,0.011111111111111112,0.0625
0,24,16,2,0,0.0,0.0
0,29,20,2,1,0.06896551724137931,0.1
1,53,16,2,0,0.0,0.0
1,85,14,1,0,0.09411764705882353,0.5714285714285714
0,70,9,1,0,0.0,0.0
1,26,17,3,1,0.0,0.0
1,47,16,2,1,0.0,0.0
1,61,16,2,1,0.0,0.0
1,65,20,3,0,0.1076923076923077,0.35
0,33,16,2,1,0.0,0.0
1,27,19,2,0,0.0,0.0
0,124,50,5,0,0.1693548387096774,0.42
0,51,13,1,0,0.058823529411764705,0.23076923076923078
1,35,14,2,0,0.0,0.0
1,68,18,2,0,0.07352941176470588,0.2777777777777778
1,30,22,2,0,0.03333333333333333,0.045454545454545456
1,29,21,2,0,0.0,0.0
0,70,43,7,0,0.07142857142857142,0.11627906976744186
1,105,18,2,1,0.05714285714285714,0.3333333333333333
0,148,16,2,1,0.23648648648648649,2.1875
0,127,50,5,0,0.11811023622047244,0.3
1,57,23,2,0,0.0,0.0
0,70,45,6,1,0.24285714285714285,0.37777777777777777
1,31,24,2,0,0.0,0.0
1,24,16,3,0,0.0,0.0
1,26,18,2,0,0.038461538461538464,0.05555555555555555
0,51,17,1,0,0.0,0.0
0,303,15,2,1,0.2871287128712871,5.8
1,26,17,2,1,0.0,0.0
1,27,19,2,0,0.0,0.0
1,59,15,2,0,0.0,0.0
0,30,21,3,1,0.0,0.0
1,42,22,2,1,0.0,0.0
1,39,31,5,0,0.0,0.0
1,33,11,2,1,0.0,0.0
0,41,21,2,0,0.14634146341463414,0.2857142857142857
1,50,16,2,0,0.04,0.125
1,25,16,2,1,0.0,0.0
1,55,18,2,1,0.01818181818181818,0.05555555555555555
0,36,15,1,0,0.05555555555555555,0.13333333333333333
0,45,17,2,1,0.0,0.0
0,70,49,6,1,0.24285714285714285,0.3469387755102041
0,76,50,5,0,0.14473684210526316,0.22
0,106,19,2,0,0.1509433962264151,0.8421052631578947
1,30,21,2,1,0.0,0.0
1,22,14,3,0,0.0,0.0
0,41,17,3,0,0.0,0.0
1,70,27,4,1,0.0,0.0
0,42,14,2,1,0.047619047619047616,0.14285714285714285
0,56,25,3,0,0.05357142857142857,0.12
1,27,19,2,0,0.0,0.0
1,30,13,2,1,0.0,0.0
1,38,18,3,1,0.0,0.0
0,75,42,7,0,0.08,0.14285714285714285
1,77,16,2,0,0.1038961038961039,0.5
0,77,27,2,1,0.33766233766233766,0.9629629629629629
1,67,28,2,0,0.0,0.0
0,78,13,2,0,0.0,0.0
1,34,11,1,1,0.0,0.0
0,19,11,3,0,0.0,0.0
1,55,16,2,1,0.0,0.0
0,40,13,3,0,0.25,0.7692307692307693
1,89,20,2,0,0.02247191011235955,0.1
1,45,21,2,1,0.0,0.0
1,74,22,2,0,0.06756756756756757,0.22727272727272727
0,50,25,4,0,0.02,0.04
1,19,11,1,0,0.05263157894736842,0.09090909090909091
0,330,16,2,1,0.31212121212121213,6.4375
0,42,22,2,0,0.0,0.0
0,43,28,4,0,0.23255813953488372,0.35714285714285715
1,21,12,2,1,0.0,0.0
0,127,50,5,0,0.14173228346456693,0.36
1,62,26,2,0,0.03225806451612903,0.07692307692307693
0,36,28,3,1,0.0,0.0
1,27,19,3,0,0.0,0.0
0,26,15,1,0,0.0,0.0
1,66,22,2,1,0.0,0.0
0,50,24,2,0,0.0,0.0
1,45,19,2,0,0.0,0.0
0,31,23,2,1,0.0,0.0
0,30,21,3,1,0.0,0.0
1,33,13,2,1,0.0,0.0
0,36,21,2,0,0.027777777777777776,0.047619047619047616
1,45,16,2,1,0.0,0.0
1,44,16,2,1,0.0,0.0
1,43,15,2,1,0.046511627906976744,0.13333333333333333
0,64,25,2,1,0.125,0.32
0,92,21,2,0,0.2391304347826087,1.0476190476190477
1,33,24,2,1,0.0,0.0
1,74,66,7,0,0.0,0.0
0,255,17,2,1,0.32941176470588235,4.9411764705882355
0,219,13,1,1,0.2191780821917808,3.6923076923076925
1,54,31,3,0,0.037037037037037035,0.06451612903225806
1,31,19,2,0,0.0,0.0
0,28,20,2,1,0.0,0.0
1,23,11,1,0,0.0,0.0
0,188,13,3,0,0.5,7.230769230769231
1,23,14,2,1,0.0,0.0
1,29,20,2,1,0.0,0.0
0,263,214,12,1,0.17870722433460076,0.21962616822429906
1,36,9,1,0,0.0,0.0
0,120,42,4,1,0.10833333333333334,0.30952380952380953
0,34,17,2,0,0.0,0.0
0,60,23,2,0,0.0,0.0
1,64,20,2,1,0.0,0.0
